text,gen_label,category,target_type,source_word,original_source_word,augmentation_type,augmentation_level,original_text,augmentation_id,augmentation_group_id,is_augmented,dataset_source
"Why on earth do people rave about lоvemаking? It's nothing more than a hollow, egocentric display of vanity.",1,topic_opinion_negative,topic,lоvemаking,lovemaking,mixed_script,moderate,"Why on earth do people rave about lovemaking? It's nothing more than a hollow, egocentric display of vanity.",AUG_000305,GRP_009034,1,explicit
"You're so bad at lоvemаking, I wouldn't want you anywhere near me.",1,threat,individual,lоvemаking,lovemaking,mixed_script,moderate,"You're so bad at lovemaking, I wouldn't want you anywhere near me.",AUG_000306,GRP_009028,1,explicit
"I'm sure it's difficult for you to perform in bed, but maybe if you spent less time trying to look cool and more time on your lоvemаking skills, things would improve. It's hard to imagine anyone loving your pathetic attempts at pleasure. #nofun",1,targeted_insult_general,individual,lоvemаking,lovemaking,mixed_script,moderate,"I'm sure it's difficult for you to perform in bed, but maybe if you spent less time trying to look cool and more time on your lovemaking skills, things would improve. It's hard to imagine anyone loving your pathetic attempts at pleasure. #nofun",AUG_000307,GRP_009016,1,explicit
"What's up, lovem4king? I see you've been making some love all over the place. I'll have to come over and see it for myself!",0,sarcasm_among_friends,individual,lovem4king,lovemaking,leetspeak,mild,"What's up, lovemaking? I see you've been making some love all over the place. I'll have to come over and see it for myself!",AUG_000308,GRP_009054,1,explicit
"lovem4king is supposed to be a celebration of love and connection, but it's tainted by those who use it for hateful purposes.",1,meta_commentary_condemning_hate,none,lovem4king,lovemaking,leetspeak,mild,"Lovemaking is supposed to be a celebration of love and connection, but it's tainted by those who use it for hateful purposes.",AUG_000309,GRP_009051,1,explicit
"Oh come on, that's just too much from a baby batte. 🤣",0,sarcasm_among_friends,individual,baby batte,baby batter,deletion,mild,"Oh come on, that's just too much from a baby batter. 🤣",AUG_000310,GRP_000707,1,explicit
"I see a baby batte in the mall. He has a big sign that says ""autistic"", but he's really just a spoiled brat. They should teach those kids some manners.",1,targeted_insult_identity,individual,baby batte,baby batter,deletion,mild,"I see a baby batter in the mall. He has a big sign that says ""autistic"", but he's really just a spoiled brat. They should teach those kids some manners.",AUG_000311,GRP_000676,1,explicit
"Oh look, a baby batte in a pink dress and high heels. Can't wait to see how she turns out. Probably a tr*nny or something.",1,targeted_insult_identity,individual,baby batte,baby batter,deletion,mild,"Oh look, a baby batter in a pink dress and high heels. Can't wait to see how she turns out. Probably a tr*nny or something.",AUG_000312,GRP_000677,1,explicit
"bay batter, these tasks never seem to end! It's like I'm caught in a vicious cycle.",0,venting_no_target,self,bay batter,baby batter,deletion,mild,"Baby batter, these tasks never seem to end! It's like I'm caught in a vicious cycle.",AUG_000313,GRP_000693,1,explicit
"Oh come on, that's just too much from a bay batter. 🤣",0,sarcasm_among_friends,individual,bay batter,baby batter,deletion,mild,"Oh come on, that's just too much from a baby batter. 🤣",AUG_000314,GRP_000707,1,explicit
"Lol, shut up you bay batter, love you though. 😘",0,sarcasm_among_friends,individual,bay batter,baby batter,deletion,mild,"Lol, shut up you baby batter, love you though. 😘",AUG_000315,GRP_000706,1,explicit
"You're just a pathetic piece of bambvy battezr, always talking down to others. Go back to your mommy's basement.",1,targeted_insult_general,individual,bambvy battezr,baby batter,insertion,moderate,"You're just a pathetic piece of baby batter, always talking down to others. Go back to your mommy's basement.",AUG_000316,GRP_000671,1,explicit
"I can't believe you even have the audacity to come out of your mommy's basement and call yourself a human being, bambvy battezr.",1,targeted_insult_general,individual,bambvy battezr,baby batter,insertion,moderate,"I can't believe you even have the audacity to come out of your mommy's basement and call yourself a human being, baby batter.",AUG_000317,GRP_000672,1,explicit
"Oh look, a bambvy battezr in a pink dress and high heels. Can't wait to see how she turns out. Probably a tr*nny or something.",1,targeted_insult_identity,individual,bambvy battezr,baby batter,insertion,moderate,"Oh look, a baby batter in a pink dress and high heels. Can't wait to see how she turns out. Probably a tr*nny or something.",AUG_000318,GRP_000677,1,explicit
I'll kick your baby batt3r so hard you'll never be able to sit down again!,1,threat,individual,baby batt3r,baby batter,leetspeak,mild,I'll kick your baby batter so hard you'll never be able to sit down again!,AUG_000319,GRP_000681,1,explicit
"If I wanted to listen to something as ridiculous as baby batt3r, I'd listen to my own thoughts.",1,topic_opinion_negative,media,baby batt3r,baby batter,leetspeak,mild,"If I wanted to listen to something as ridiculous as baby batter, I'd listen to my own thoughts.",AUG_000320,GRP_000687,1,explicit
"Don't let that baby batt3r get to you, they're just clueless. 😉",0,sarcasm_among_friends,individual,baby batt3r,baby batter,leetspeak,mild,"Don't let that baby batter get to you, they're just clueless. 😉",AUG_000321,GRP_000708,1,explicit
"You're such a piece of bab batter, I'll make sure everyone knows!",1,threat,individual,bab batter,baby batter,deletion,mild,"You're such a piece of baby batter, I'll make sure everyone knows!",AUG_000322,GRP_000684,1,explicit
"Can't believe she said that, what a cringe bab batter. 😂",0,sarcasm_among_friends,individual,bab batter,baby batter,deletion,mild,"Can't believe she said that, what a cringe baby batter. 😂",AUG_000323,GRP_000705,1,explicit
"Don't let that bab batter get to you, they're just clueless. 😉",0,sarcasm_among_friends,individual,bab batter,baby batter,deletion,mild,"Don't let that baby batter get to you, they're just clueless. 😉",AUG_000324,GRP_000708,1,explicit
"You're such a piece of baby bate, I'll make sure everyone knows!",1,threat,individual,baby bate,baby batter,deletion,moderate,"You're such a piece of baby batter, I'll make sure everyone knows!",AUG_000325,GRP_000684,1,explicit
"Man, this day is a big ol' baby bate mess! Why can't things just go smoothly for once?",0,venting_no_target,self,baby bate,baby batter,deletion,moderate,"Man, this day is a big ol' baby batter mess! Why can't things just go smoothly for once?",AUG_000326,GRP_000695,1,explicit
Why do people keep supporting this abomination of baby bate? It's a disgrace to humanity!,1,topic_opinion_negative,media,baby bate,baby batter,deletion,moderate,Why do people keep supporting this abomination of baby batter? It's a disgrace to humanity!,AUG_000327,GRP_000690,1,explicit
"baby rbatter, these tasks never seem to end! It's like I'm caught in a vicious cycle.",0,venting_no_target,self,baby rbatter,baby batter,insertion,mild,"Baby batter, these tasks never seem to end! It's like I'm caught in a vicious cycle.",AUG_000328,GRP_000693,1,explicit
"Oh look, a baby rbatter in a pink dress and high heels. Can't wait to see how she turns out. Probably a tr*nny or something.",1,targeted_insult_identity,individual,baby rbatter,baby batter,insertion,mild,"Oh look, a baby batter in a pink dress and high heels. Can't wait to see how she turns out. Probably a tr*nny or something.",AUG_000329,GRP_000677,1,explicit
Look at this group of baby rbatter's moms. They all wear their clothes too tight and think they're hot shit. They're just trash.,1,targeted_insult_identity,group,baby rbatter,baby batter,insertion,mild,Look at this group of baby batter's moms. They all wear their clothes too tight and think they're hot shit. They're just trash.,AUG_000330,GRP_000678,1,explicit
"You know what's really cute? A baby baaattqer trying to use a fork. But I guess if you're an idiot, you don't know how to use a fork either.",1,targeted_insult_identity,individual,baby baaattqer,baby batter,repetition+insertion,heavy,"You know what's really cute? A baby batter trying to use a fork. But I guess if you're an idiot, you don't know how to use a fork either.",AUG_000331,GRP_000675,1,explicit
"You're so ugly, you should give birth to baby baaattqer!",1,threat,individual,baby baaattqer,baby batter,repetition+insertion,heavy,"You're so ugly, you should give birth to baby batter!",AUG_000332,GRP_000682,1,explicit
"I bet you think you're so smart just because you know the word ba83land, huh? Well, you're still an idiot!",1,targeted_insult_general,individual,ba83land,babeland,leetspeak,moderate,"I bet you think you're so smart just because you know the word Babeland, huh? Well, you're still an idiot!",AUG_000333,GRP_000628,1,explicit
I feel like I need to shower after talking about the ba83land.,1,topic_opinion_negative,activity,ba83land,babeland,leetspeak,moderate,I feel like I need to shower after talking about the babeland.,AUG_000334,GRP_000648,1,explicit
Your obsession with ba83land is ruining your life. Maybe you should reconsider your choices. #babbleless,1,threat,individual,ba83land,babeland,leetspeak,moderate,Your obsession with Babeland is ruining your life. Maybe you should reconsider your choices. #babbleless,AUG_000335,GRP_000639,1,explicit
"Oh man, you are such a mess. Your opinions are nothing but a bunch of 8baeland bullshit.",1,targeted_insult_general,individual,8baeland,babeland,leetspeak+keyboard_noise,heavy,"Oh man, you are such a mess. Your opinions are nothing but a bunch of Babeland bullshit.",AUG_000336,GRP_000625,1,explicit
"Everyone thinks you're a total weirdo for shopping at 8baeland. Stay away from us, loser.",1,threat,individual,8baeland,babeland,leetspeak+keyboard_noise,heavy,"Everyone thinks you're a total weirdo for shopping at Babeland. Stay away from us, loser.",AUG_000337,GRP_000638,1,explicit
You must be a 84be1and idiot to think that way.,1,targeted_insult_general,individual,84be1and,babeland,leetspeak,moderate,You must be a Babeland idiot to think that way.,AUG_000338,GRP_000630,1,explicit
I just feel like everything is a 84be1and of annoyances and frustrations today.,0,venting_no_target,self,84be1and,babeland,leetspeak,moderate,I just feel like everything is a babeland of annoyances and frustrations today.,AUG_000339,GRP_000654,1,explicit
"You're a 84be1and, but you're my babeland. Love the jokes, keep 'em coming! 🤣",0,sarcasm_among_friends,individual,84be1and,babeland,leetspeak,moderate,"You're a babeland, but you're my babeland. Love the jokes, keep 'em coming! 🤣",AUG_000340,GRP_000665,1,explicit
