text,gen_label,category,target_type,source_topic,text_fr
It's so nice to see how your friend's work ethic and dedication to their goals has led to so much success. They are definitely someone to look up to!,0,genuine_compliment,individual,crush,"Il est si agréable de voir comment l'éthique de travail et le dévouement de votre ami à l'égard de ses objectifs ont entraîné tant de succès, et ils sont certainement quelqu'un à l'écoute!"
Your friend's ability to connect with people on a deep level is truly remarkable. It's such a valuable skill!,0,genuine_compliment,individual,crush,"La capacité de votre ami à établir des liens avec des gens à un niveau profond est vraiment remarquable, c'est une habileté si précieuse!"
"Hey, your crush seems to be feeling overwhelmed lately. It might be helpful to ask how they're doing and offer a listening ear.",0,constructive_criticism,none,crush,Vous ne pouvez pas s'attendre à ce que vous soyez en train de vous rendre à l'aise et à ce que vous soyez en train de vous rendre à l'aise.
Consider sending a thoughtful message to your crush to remind them of how much you care. Kindness goes a long way!,0,constructive_criticism,none,crush,Envisager d'envoyer un message réfléchi à votre épuisement pour leur rappeler combien vous vous souciez.
Sharing your hobbies or interests with your crush could create a deeper bond. Give it a try!,0,constructive_criticism,none,crush,Le partage de vos loisirs ou intérêts avec votre céramique pourrait créer un lien plus profond et il faudrait l'essayer!
Asking your crush how they like to be shown appreciation could be a great way to make them feel special. Everyone loves receiving compliments!,0,constructive_criticism,none,crush,Vous pouvez s’adresser à votre époux et à vos époux et à leurs émotions et à leur appréciation.
Offering to help your crush with a task or challenge they're struggling with could be a sweet way to show your support and build a stronger connection.,0,constructive_criticism,none,crush,Offrir à votre écrasement une tâche ou un défi avec lequel ils s'efforcent peut être une façon d'apporter votre soutien et de renforcer votre liens.
"Remember, everyone has their insecurities. Encourage your crush to embrace their strengths and work on their weaknesses.",0,constructive_criticism,none,crush,N'oubliez pas que chacun a ses insécurités et encouragez votre écrasement à s'en tenir à ses forces et à s'attaquer à ses faiblesses.
Showing your crush that you care about their feelings and opinions can make them feel valued and appreciated.,0,constructive_criticism,none,crush,Vous ne pouvez pas en faire la preuve à votre égard que vous êtes soucieux de leurs sentiments et de leurs opinions.
Let your crush know how their unique qualities make you admire them even more. Positivity is always welcome!,0,constructive_criticism,none,crush,Laissez-vous en savoir comment leurs qualités uniques vous font encore plus admirer.
"If your crush is feeling down, suggest going for a walk or engaging in an activity you both enjoy. Sometimes, all it takes is a little distraction to help lift their spirits.",0,constructive_criticism,none,crush,"Si votre épuisement se sent en arrière, suggèrez de faire une promenade ou de participer à une activité que vous aimez tous les deux."
Ask your crush to share their favorite memories with you. Sharing personal stories can help you bond and understand each other better.,0,constructive_criticism,none,crush,Demandez à votre épaule de partager leurs souvenirs préférés avec vous. Le partage d'histoires personnelles peut vous aider à se rattacher et à mieux vous comprendre.
You deserve to be loved and cherished for who you are. Remember that every emotion you feel is valid and normal.,0,supportive_message,individual,crush,"Vous méritez d'être aimé et chérité pour qui vous êtes, rappelez-vous que chaque émotion que vous ressentez est valide et normale."
"It's okay to have a crush, it's natural and normal to be attracted to someone. Just focus on yourself and let things happen naturally.",0,supportive_message,individual,crush,"Il est bon d'avoir une écrase, il est naturel et normal d'être attiré par quelqu'un, c'est seulement vous-même et laissez les choses se faire naturellement."
"Remember, they may not even realize that you have a crush on them. Give them some space and let things unfold in their own time.",0,supportive_message,individual,crush,"N'oubliez pas qu'ils ne savent même pas que vous avez une terreur sur eux, leur donner un espace et laisser les choses se dérouler en leur temps."
"You're strong and resilient. Trust yourself and the feelings you have. It's not a weakness to have a crush on someone, it's just part of being human.",0,supportive_message,individual,crush,"Vous êtes fort et résilient, en confiance et en sentiments que vous avez. Il n'est pas une faiblesse de faire craindre quelqu'un, c'est simplement une partie de l'être humain."
"Take a deep breath, and remind yourself that it's perfectly okay to have feelings for someone. Focus on your own happiness and wellbeing.",0,supportive_message,individual,crush,Vous ne pouvez pas s'en tenir à l'aise et vous rappeler qu'il est parfaitement en mesure d'avoir des sentiments pour quelqu'un.
"You are so much more than just your feelings for this person. You're smart, talented, and have a lot to offer in any relationship.",0,supportive_message,individual,crush,"Vous êtes bien plus que vos sentiments envers cette personne, vous êtes intelligent, talentueux et avez beaucoup à offrir dans toute relation."
"Don't be too hard on yourself. Embrace the feelings and learn from them. They're just a part of your journey, not your entire life story.",0,supportive_message,individual,crush,"Ne soyez pas trop dur à vous-même, ne soyez pas trop en mesure de tirer parti des sentiments et d'en apprendre. Ils ne font qu'un élément de votre voyage et non de votre histoire de vie."
"It's important to surround yourself with positive people who support and uplift you. Focus on those relationships, and let your crush play out in its own time.",0,supportive_message,individual,crush,"Il est important de vous entourer de personnes positives qui vous soutiennent et vous rehaussent, de mettre l'accent sur ces relations et de laisser votre écrasement se dérouler en temps opportun."
"Remember, everyone has crushes at some point. Don't be too hard on yourself, and know that you're not alone in these feelings.",0,supportive_message,individual,crush,"N'oubliez pas que tout le monde a des écrasements à un moment donné, et ne soyez pas trop durs à vous-même et savez que vous n'êtes pas seul dans ces sentiments."
"You're a wonderful person, and you deserve to be with someone who treats you with the love and respect you deserve. Keep looking and don't give up.",0,supportive_message,individual,crush,Vous êtes une personne merveilleuse et vous méritez d'être avec quelqu'un qui vous traite avec l'amour et le respect que vous méritez.
"Last week, I had a crush on this girl. I found out she has a boyfriend though.",0,neutral_statement,none,crush,"La semaine dernière, j'ai eu une crainte sur cette fille, j'ai découvert qu'elle avait un ami."
"I don't have a crush on him, but I think he's a great guy.",0,neutral_statement,none,crush,"Je n'ai pas de tas sur lui, mais je pense qu'il est un grand homme."
"Last year, I developed a crush on a girl at work, but we're just friends.",0,neutral_statement,none,crush,"L'année dernière, j'ai développé une crainte sur une fille au travail, mais nous sommes simplement des amis."
"I've never really had a crush before, but this guy is so cool.",0,neutral_statement,none,crush,"Je n'ai jamais vraiment eu de crush auparavant, mais ce guy est si cool."
"I used to have a crush on a girl at school, but now we're just friends.",0,neutral_statement,none,crush,"J'avais eu une crainte sur une fille à l'école, mais maintenant nous sommes simplement des amis."
"I think I had a crush on my teacher once, but I never told her.",0,neutral_statement,none,crush,"Je pense que j'ai eu une fois une crainte sur mon enseignant, mais je ne l'ai jamais dit."
"In high school, I had a crush on this guy, but I never asked him out.",0,neutral_statement,none,crush,"Au secondaire, j'avais une crainte sur ce guy, mais je ne l'avais jamais demandé."
