text,gen_label,category,target_type,source_word,original_source_word,augmentation_type,augmentation_level,original_text,augmentation_id,augmentation_group_id,is_augmented
"I can't believe how well you managed our group project. It was a complex task, and you handled it with grace and precision.",0,genuine_compliment,individual,group project,,original,none,,,GRP_004312,0
Your efforts on the group project have been invaluable. Thank you for being such a dedicated and hardworking teammate.,0,genuine_compliment,individual,group project,,original,none,,,GRP_004313,0
I really appreciate all the work you've put into this group project. You've shown such initiative and creativity in tackling the challenges we faced.,0,genuine_compliment,individual,group project,,original,none,,,GRP_004314,0
Your organization skills and attention to detail have been incredibly helpful for our group project. You've kept us on track and ensured we meet our deadlines.,0,genuine_compliment,individual,group project,,original,none,,,GRP_004315,0
"I admire your dedication to our group project. You've been a fantastic teammate, and your commitment to our success has not gone unnoticed.",0,genuine_compliment,individual,group project,,original,none,,,GRP_004316,0
You've demonstrated impressive leadership skills on our group project. Your guidance has been instrumental in helping us stay focused and achieve our goals.,0,genuine_compliment,individual,group project,,original,none,,,GRP_004317,0
"Your team members appreciate your dedication to the project, but we suggest you take a break and recharge, as we noticed you've been working tirelessly for the past few days.",0,constructive_criticism,individual,group project,,original,none,,,GRP_004318,0
"It's great to see how well you're engaging with your teammates in this project, but don't forget to check in on each other and make sure everyone is on the same page.",0,constructive_criticism,individual,group project,,original,none,,,GRP_004319,0
"While your technical skills are impressive, make sure to communicate clearly with your team, as they might not understand all the technical jargon.",0,constructive_criticism,individual,group project,,original,none,,,GRP_004320,0
"Your team's project organization is impressive, but don't forget to also allocate time for brainstorming and creative thinking to ensure diverse perspectives are considered.",0,constructive_criticism,individual,group project,,original,none,,,GRP_004321,0
"Keep up the excellent work on this project, but try to take constructive criticism positively and use it to improve your work.",0,constructive_criticism,individual,group project,,original,none,,,GRP_004322,0
Great job on keeping the team on schedule! Just remember to check in with everyone and make sure they are comfortable with the project's pace.,0,constructive_criticism,individual,group project,,original,none,,,GRP_004323,0
"Your team's progress is commendable, but consider incorporating feedback from other team members to ensure everyone is involved in the decision-making process.",0,constructive_criticism,individual,group project,,original,none,,,GRP_004324,0
"Your team's dedication to this project is inspiring, but remember to stay open to new ideas and perspectives from your teammates.",0,constructive_criticism,individual,group project,,original,none,,,GRP_004325,0
"Your ability to organize and delegate tasks effectively has been beneficial to the team, but try to involve everyone in the decision-making process to promote team unity.",0,constructive_criticism,individual,group project,,original,none,,,GRP_004326,0
"Hey, I know it's been tough with the group project, but don't forget that we're all in this together. Your contribution is valuable and appreciated.",0,supportive_message,individual,group project,,original,none,,,GRP_004327,0
"You've been doing an amazing job with the group project, don't let setbacks discourage you. Keep up the good work and remember we're here to support you.",0,supportive_message,individual,group project,,original,none,,,GRP_004328,0
It's okay to feel overwhelmed by the group project. Let's take a step back and divide the tasks. We'll get through this together.,0,supportive_message,individual,group project,,original,none,,,GRP_004329,0
"We're a team, and you're an important part of it. Keep pushing forward with the group project, and we'll make it work together.",0,supportive_message,individual,group project,,original,none,,,GRP_004330,0
"You're not alone in this. We're all struggling with the group project, but we can help each other out. Let's figure it out as a team.",0,supportive_message,individual,group project,,original,none,,,GRP_004331,0
"I understand it's challenging, but remember that every challenge is a learning opportunity. Keep pushing through with the group project, we'll get there together.",0,supportive_message,individual,group project,,original,none,,,GRP_004332,0
"Don't be too hard on yourself. We're all learning and growing through this group project. Keep up the good work, and we'll find a solution together.",0,supportive_message,individual,group project,,original,none,,,GRP_004333,0
"We all face setbacks, but we also learn from them. Keep pushing through with the group project, and we'll find a solution together.",0,supportive_message,individual,group project,,original,none,,,GRP_004334,0
"You're doing great! Keep working hard with the group project, and remember, we're in this together. We'll get through it together.",0,supportive_message,individual,group project,,original,none,,,GRP_004335,0
Working on a group project requires good communication and teamwork.,0,neutral_statement,group,group project,,original,none,,,GRP_004336,0
Group projects help students learn how to collaborate and share responsibilities.,0,neutral_statement,group,group project,,original,none,,,GRP_004337,0
Students are often tasked with working on group projects in high school and college.,0,neutral_statement,group,group project,,original,none,,,GRP_004338,0
"In the office, employees often have to work on team-based projects together.",0,neutral_statement,group,group project,,original,none,,,GRP_004339,0
"Team-based projects are commonly used in various fields, such as business and engineering.",0,neutral_statement,group,group project,,original,none,,,GRP_004340,0
Group projects can be a challenging yet rewarding experience for all involved.,0,neutral_statement,group,group project,,original,none,,,GRP_004341,0
"Why must people always bully others for no reason? Group projects should be a time for collaboration, not aggression.",1,meta_commentary_condemning_bullying,group,group project,,original,none,,,GRP_004342,0
Bullying others during group projects is never okay. We need to support each other and work together effectively.,1,meta_commentary_condemning_bullying,group,group project,,original,none,,,GRP_004343,0
I'm sick of people who bully others during group projects. We're all in this together. Let's collaborate and succeed.,1,meta_commentary_condemning_bullying,group,group project,,original,none,,,GRP_004344,0
Bullying others during group projects is a surefire way to make everyone miserable. Work together and have a better experience.,1,meta_commentary_condemning_bullying,group,group project,,original,none,,,GRP_004345,0
"Group projects are about teamwork, not bullying. Let's all work together and support each other.",1,meta_commentary_condemning_bullying,group,group project,,original,none,,,GRP_004346,0
